date,state,fips,cases,deaths,daily case,daily death
4/18/2020,Utah,49,2942,25,129,2
4/17/2020,Utah,49,2813,23,126,2
4/16/2020,Utah,49,2687,21,138,1
4/15/2020,Utah,49,2549,20,129,1
4/14/2020,Utah,49,2420,19,52,1
4/13/2020,Utah,49,2368,18,63,0
4/12/2020,Utah,49,2305,18,97,0
4/11/2020,Utah,49,2208,18,105,1
4/10/2020,Utah,49,2103,17,123,4
4/9/2020,Utah,49,1980,13,120,0
4/8/2020,Utah,49,1860,13,123,0
4/7/2020,Utah,49,1737,13,75,0
4/6/2020,Utah,49,1662,13,44,5
4/5/2020,Utah,49,1618,8,192,0
4/4/2020,Utah,49,1426,8,178,1
4/3/2020,Utah,49,1248,7,171,0
4/2/2020,Utah,49,1077,7,65,0
4/1/2020,Utah,49,1012,7,125,2
3/31/2020,Utah,49,887,5,81,1
3/30/2020,Utah,49,806,4,87,2
3/29/2020,Utah,49,719,2,111,0
3/28/2020,Utah,49,608,2,128,0
3/27/2020,Utah,49,480,2,78,1
3/26/2020,Utah,49,402,1,56,0
3/25/2020,Utah,49,346,1,47,0
3/24/2020,Utah,49,299,1,42,0
3/23/2020,Utah,49,257,1,75,0
3/22/2020,Utah,49,182,1,44,1
3/21/2020,Utah,49,138,0,26,0
3/20/2020,Utah,49,112,0,32,0
3/19/2020,Utah,49,80,0,15,0
3/18/2020,Utah,49,65,0,14,0
3/17/2020,Utah,49,51,0,11,0
3/16/2020,Utah,49,40,0,11,0
3/15/2020,Utah,49,29,0,8,0
3/14/2020,Utah,49,21,0,14,0
3/13/2020,Utah,49,7,0,0,0
3/12/2020,Utah,49,7,0,2,0
3/11/2020,Utah,49,5,0,1,0
3/10/2020,Utah,49,4,0,1,0
3/9/2020,Utah,49,3,0,0,0
3/8/2020,Utah,49,3,0,0,0
3/7/2020,Utah,49,3,0,0,0
3/6/2020,Utah,49,3,0,2,0
3/5/2020,Utah,49,1,0,0,0
3/4/2020,Utah,49,1,0,0,0
3/3/2020,Utah,49,1,0,0,0
3/2/2020,Utah,49,1,0,0,0
3/1/2020,Utah,49,1,0,0,0
2/29/2020,Utah,49,1,0,0,0
2/28/2020,Utah,49,1,0,0,0
2/27/2020,Utah,49,1,0,0,0
2/26/2020,Utah,49,1,0,0,0
2/25/2020,Utah,49,1,0,1,0
7/20/2020,Vermont,50,1360,56,10,0
7/19/2020,Vermont,50,1350,56,12,0
7/18/2020,Vermont,50,1338,56,4,0
7/17/2020,Vermont,50,1334,56,9,0
7/16/2020,Vermont,50,1325,56,7,0
7/15/2020,Vermont,50,1318,56,13,0
7/14/2020,Vermont,50,1305,56,4,0
7/13/2020,Vermont,50,1301,56,5,0
7/12/2020,Vermont,50,1296,56,13,0
7/11/2020,Vermont,50,1283,56,6,0
7/10/2020,Vermont,50,1277,56,5,0
7/9/2020,Vermont,50,1272,56,16,0
7/8/2020,Vermont,50,1256,56,2,0
7/7/2020,Vermont,50,1254,56,3,0
7/6/2020,Vermont,50,1251,56,2,0
7/5/2020,Vermont,50,1249,56,11,0
7/4/2020,Vermont,50,1238,56,2,0
7/3/2020,Vermont,50,1236,56,9,0
7/2/2020,Vermont,50,1227,56,17,0
7/1/2020,Vermont,50,1210,56,2,0
6/30/2020,Vermont,50,1208,56,0,0
6/29/2020,Vermont,50,1208,56,6,0
6/28/2020,Vermont,50,1202,56,2,0
6/27/2020,Vermont,50,1200,56,2,0
6/26/2020,Vermont,50,1198,56,7,0
6/25/2020,Vermont,50,1191,56,7,0
6/24/2020,Vermont,50,1184,56,20,0
6/23/2020,Vermont,50,1164,56,1,0
6/22/2020,Vermont,50,1163,56,4,0
6/21/2020,Vermont,50,1159,56,12,0
6/20/2020,Vermont,50,1147,56,3,0
6/19/2020,Vermont,50,1144,56,9,0
6/18/2020,Vermont,50,1135,56,5,1
6/17/2020,Vermont,50,1130,55,0,0
6/16/2020,Vermont,50,1130,55,0,0
6/15/2020,Vermont,50,1130,55,3,0
6/14/2020,Vermont,50,1127,55,2,0
6/13/2020,Vermont,50,1125,55,6,0
6/12/2020,Vermont,50,1119,55,9,0
6/11/2020,Vermont,50,1110,55,15,0
6/10/2020,Vermont,50,1095,55,11,0
6/9/2020,Vermont,50,1084,55,9,0
6/8/2020,Vermont,50,1075,55,12,0
6/7/2020,Vermont,50,1063,55,17,0
6/6/2020,Vermont,50,1046,55,19,0
6/5/2020,Vermont,50,1027,55,1,0
6/4/2020,Vermont,50,1026,55,36,0
6/3/2020,Vermont,50,990,55,2,0
6/2/2020,Vermont,50,988,55,5,0
6/1/2020,Vermont,50,983,55,2,0
5/31/2020,Vermont,50,981,55,4,0
5/30/2020,Vermont,50,977,55,2,0
5/29/2020,Vermont,50,975,55,1,0
5/28/2020,Vermont,50,974,55,3,1
5/27/2020,Vermont,50,971,54,4,0
5/26/2020,Vermont,50,967,54,5,0
5/25/2020,Vermont,50,962,54,6,0
5/24/2020,Vermont,50,956,54,2,0
5/23/2020,Vermont,50,954,54,2,0
5/22/2020,Vermont,50,952,54,2,0
5/21/2020,Vermont,50,950,54,6,0
5/20/2020,Vermont,50,944,54,0,0
5/19/2020,Vermont,50,944,54,4,0
5/18/2020,Vermont,50,940,54,0,0
5/17/2020,Vermont,50,940,54,6,1
5/16/2020,Vermont,50,934,53,1,0
5/15/2020,Vermont,50,933,53,1,0
5/14/2020,Vermont,50,932,53,3,0
5/13/2020,Vermont,50,929,53,2,0
5/12/2020,Vermont,50,927,53,1,0
5/11/2020,Vermont,50,926,53,0,0
5/10/2020,Vermont,50,926,53,5,0
5/9/2020,Vermont,50,921,53,2,0
5/8/2020,Vermont,50,919,53,3,0
5/7/2020,Vermont,50,916,53,8,1
5/6/2020,Vermont,50,908,52,1,0
5/5/2020,Vermont,50,907,52,5,0
5/4/2020,Vermont,50,902,52,5,0
5/3/2020,Vermont,50,897,52,11,2
5/2/2020,Vermont,50,886,50,7,1
5/1/2020,Vermont,50,879,49,13,1
4/30/2020,Vermont,50,866,48,4,2
4/29/2020,Vermont,50,862,46,0,0
4/28/2020,Vermont,50,862,46,7,0
4/27/2020,Vermont,50,855,46,4,1
4/26/2020,Vermont,50,851,45,8,0
4/25/2020,Vermont,50,843,45,16,2
4/24/2020,Vermont,50,827,43,2,1
4/23/2020,Vermont,50,825,42,2,3
4/22/2020,Vermont,50,823,39,5,0
4/21/2020,Vermont,50,818,39,2,2
4/20/2020,Vermont,50,816,37,4,1
4/19/2020,Vermont,50,812,36,9,0
4/18/2020,Vermont,50,803,36,24,2
4/17/2020,Vermont,50,779,34,11,0
4/16/2020,Vermont,50,768,34,9,5
4/15/2020,Vermont,50,759,29,7,1
4/14/2020,Vermont,50,752,28,4,1
4/13/2020,Vermont,50,748,27,21,1
4/12/2020,Vermont,50,727,26,16,2
4/11/2020,Vermont,50,711,24,32,0
4/10/2020,Vermont,50,679,24,51,1
4/9/2020,Vermont,50,628,23,23,0
4/8/2020,Vermont,50,605,23,30,0
4/7/2020,Vermont,50,575,23,32,0
4/6/2020,Vermont,50,543,23,31,1
4/5/2020,Vermont,50,512,22,51,2
4/4/2020,Vermont,50,461,20,72,3
4/3/2020,Vermont,50,389,17,51,0
4/2/2020,Vermont,50,338,17,17,1
4/1/2020,Vermont,50,321,16,28,3
3/31/2020,Vermont,50,293,13,37,1
3/30/2020,Vermont,50,256,12,21,0
3/29/2020,Vermont,50,235,12,24,0
3/28/2020,Vermont,50,211,12,27,2
3/27/2020,Vermont,50,184,10,26,1
3/26/2020,Vermont,50,158,9,35,1
3/25/2020,Vermont,50,123,8,28,1
3/24/2020,Vermont,50,95,7,20,5
3/23/2020,Vermont,50,75,2,23,0
3/22/2020,Vermont,50,52,2,3,0
3/21/2020,Vermont,50,49,2,20,0
3/20/2020,Vermont,50,29,2,7,0
3/19/2020,Vermont,50,22,2,3,2
3/18/2020,Vermont,50,19,0,5,0
3/17/2020,Vermont,50,14,0,2,0
3/16/2020,Vermont,50,12,0,4,0
3/15/2020,Vermont,50,8,0,3,0
3/14/2020,Vermont,50,5,0,3,0
3/13/2020,Vermont,50,2,0,0,0
3/12/2020,Vermont,50,2,0,0,0
3/11/2020,Vermont,50,2,0,1,0
3/10/2020,Vermont,50,1,0,0,0
3/9/2020,Vermont,50,1,0,0,0
3/8/2020,Vermont,50,1,0,0,0
3/7/2020,Vermont,50,1,0,1,0
7/20/2020,Virgin Islands,78,308,6,11,0
7/19/2020,Virgin Islands,78,297,6,0,0
7/18/2020,Virgin Islands,78,297,6,14,0
7/17/2020,Virgin Islands,78,283,6,20,0
7/16/2020,Virgin Islands,78,263,6,14,0
7/15/2020,Virgin Islands,78,249,6,43,0
7/14/2020,Virgin Islands,78,206,6,0,0
7/13/2020,Virgin Islands,78,206,6,25,0
7/12/2020,Virgin Islands,78,181,6,0,0
7/11/2020,Virgin Islands,78,181,6,14,0
7/10/2020,Virgin Islands,78,167,6,23,0
7/9/2020,Virgin Islands,78,144,6,0,0
7/8/2020,Virgin Islands,78,144,6,22,0
7/7/2020,Virgin Islands,78,122,6,10,0
7/6/2020,Virgin Islands,78,112,6,0,0
7/5/2020,Virgin Islands,78,112,6,1,0
7/4/2020,Virgin Islands,78,111,6,0,0
7/3/2020,Virgin Islands,78,111,6,13,0
7/2/2020,Virgin Islands,78,98,6,8,0
7/1/2020,Virgin Islands,78,90,6,9,0
6/30/2020,Virgin Islands,78,81,6,0,0
6/29/2020,Virgin Islands,78,81,6,0,0
6/28/2020,Virgin Islands,78,81,6,0,0
6/27/2020,Virgin Islands,78,81,6,0,0
6/26/2020,Virgin Islands,78,81,6,0,0
6/25/2020,Virgin Islands,78,81,6,3,0
6/24/2020,Virgin Islands,78,78,6,2,0
6/23/2020,Virgin Islands,78,76,6,0,0
6/22/2020,Virgin Islands,78,76,6,0,0
6/21/2020,Virgin Islands,78,76,6,2,0
6/20/2020,Virgin Islands,78,74,6,1,0
6/19/2020,Virgin Islands,78,73,6,0,0
6/18/2020,Virgin Islands,78,73,6,0,0
6/17/2020,Virgin Islands,78,73,6,1,0
6/16/2020,Virgin Islands,78,72,6,0,0
6/15/2020,Virgin Islands,78,72,6,0,0
6/14/2020,Virgin Islands,78,72,6,0,0
6/13/2020,Virgin Islands,78,72,6,0,0
6/12/2020,Virgin Islands,78,72,6,0,0
6/11/2020,Virgin Islands,78,72,6,0,0
6/10/2020,Virgin Islands,78,72,6,1,0
6/9/2020,Virgin Islands,78,71,6,0,0
6/8/2020,Virgin Islands,78,71,6,0,0
6/7/2020,Virgin Islands,78,71,6,0,0
6/6/2020,Virgin Islands,78,71,6,0,0
6/5/2020,Virgin Islands,78,71,6,0,0
6/4/2020,Virgin Islands,78,71,6,1,0
6/3/2020,Virgin Islands,78,70,6,0,0
6/2/2020,Virgin Islands,78,70,6,0,0
6/1/2020,Virgin Islands,78,70,6,1,0
5/31/2020,Virgin Islands,78,69,6,0,0
5/30/2020,Virgin Islands,78,69,6,0,0
5/29/2020,Virgin Islands,78,69,6,0,0
5/28/2020,Virgin Islands,78,69,6,0,0
5/27/2020,Virgin Islands,78,69,6,0,0
5/26/2020,Virgin Islands,78,69,6,0,0
5/25/2020,Virgin Islands,78,69,6,0,0
5/24/2020,Virgin Islands,78,69,6,0,0
5/23/2020,Virgin Islands,78,69,6,0,0
5/22/2020,Virgin Islands,78,69,6,0,0
5/21/2020,Virgin Islands,78,69,6,0,0
5/20/2020,Virgin Islands,78,69,6,0,0
5/19/2020,Virgin Islands,78,69,6,0,0
5/18/2020,Virgin Islands,78,69,6,0,0
5/17/2020,Virgin Islands,78,69,6,0,0
5/16/2020,Virgin Islands,78,69,6,0,0
5/15/2020,Virgin Islands,78,69,6,0,0
5/14/2020,Virgin Islands,78,69,6,0,0
5/13/2020,Virgin Islands,78,69,6,0,0
5/12/2020,Virgin Islands,78,69,6,0,1
5/11/2020,Virgin Islands,78,69,5,0,1
5/10/2020,Virgin Islands,78,69,4,0,0
5/9/2020,Virgin Islands,78,69,4,1,0
5/8/2020,Virgin Islands,78,68,4,2,0
5/7/2020,Virgin Islands,78,66,4,0,0
5/6/2020,Virgin Islands,78,66,4,0,0
5/5/2020,Virgin Islands,78,66,4,0,0
5/4/2020,Virgin Islands,78,66,4,0,0
5/3/2020,Virgin Islands,78,66,4,0,0
5/2/2020,Virgin Islands,78,66,4,0,0
5/1/2020,Virgin Islands,78,66,4,0,0
4/30/2020,Virgin Islands,78,66,4,0,0
4/29/2020,Virgin Islands,78,66,4,7,0
4/28/2020,Virgin Islands,78,59,4,0,0
4/27/2020,Virgin Islands,78,59,4,2,0
4/26/2020,Virgin Islands,78,57,4,2,1
4/25/2020,Virgin Islands,78,55,3,1,0
4/24/2020,Virgin Islands,78,54,3,0,0
4/23/2020,Virgin Islands,78,54,3,0,0
4/22/2020,Virgin Islands,78,54,3,0,0
4/21/2020,Virgin Islands,78,54,3,0,0
4/20/2020,Virgin Islands,78,54,3,1,0
4/19/2020,Virgin Islands,78,53,3,0,0
4/18/2020,Virgin Islands,78,53,3,2,1
4/17/2020,Virgin Islands,78,51,2,0,1
4/16/2020,Virgin Islands,78,51,1,0,0
4/15/2020,Virgin Islands,78,51,1,0,0
4/14/2020,Virgin Islands,78,51,1,0,0
4/13/2020,Virgin Islands,78,51,1,0,0
4/12/2020,Virgin Islands,78,51,1,0,0
4/11/2020,Virgin Islands,78,51,1,5,0
4/10/2020,Virgin Islands,78,46,1,0,0
4/9/2020,Virgin Islands,78,46,1,1,0
4/8/2020,Virgin Islands,78,45,1,0,0
4/7/2020,Virgin Islands,78,45,1,2,0
4/6/2020,Virgin Islands,78,43,1,1,1
4/5/2020,Virgin Islands,78,42,0,0,0
4/4/2020,Virgin Islands,78,42,0,4,0
4/3/2020,Virgin Islands,78,38,0,1,0
4/2/2020,Virgin Islands,78,37,0,7,0
4/1/2020,Virgin Islands,78,30,0,0,0
3/31/2020,Virgin Islands,78,30,0,0,0
3/30/2020,Virgin Islands,78,30,0,7,0
3/29/2020,Virgin Islands,78,23,0,4,0
3/28/2020,Virgin Islands,78,19,0,0,0
3/27/2020,Virgin Islands,78,19,0,2,0
3/26/2020,Virgin Islands,78,17,0,0,0
3/25/2020,Virgin Islands,78,17,0,0,0
3/24/2020,Virgin Islands,78,17,0,0,0
3/23/2020,Virgin Islands,78,17,0,0,0
3/22/2020,Virgin Islands,78,17,0,11,0
3/21/2020,Virgin Islands,78,6,0,0,0
3/20/2020,Virgin Islands,78,6,0,3,0
3/19/2020,Virgin Islands,78,3,0,0,0
3/18/2020,Virgin Islands,78,3,0,1,0
3/17/2020,Virgin Islands,78,2,0,0,0
3/16/2020,Virgin Islands,78,2,0,1,0
3/15/2020,Virgin Islands,78,1,0,0,0
3/14/2020,Virgin Islands,78,1,0,1,0
7/20/2020,Virginia,51,78375,2031,945,4
7/19/2020,Virginia,51,77430,2027,1057,2
7/18/2020,Virginia,51,76373,2025,940,12
7/17/2020,Virginia,51,75433,2013,1002,6
7/16/2020,Virginia,51,74431,2007,904,15
7/15/2020,Virginia,51,73527,1992,1084,15
7/14/2020,Virginia,51,72443,1977,801,9
7/13/2020,Virginia,51,71642,1968,972,2
7/12/2020,Virginia,51,70670,1966,888,4
7/11/2020,Virginia,51,69782,1962,851,4
7/10/2020,Virginia,51,68931,1958,943,21
7/9/2020,Virginia,51,67988,1937,613,32
7/8/2020,Virginia,51,67375,1905,635,24
7/7/2020,Virginia,51,66740,1881,638,28
7/6/2020,Virginia,51,66102,1853,354,0
7/5/2020,Virginia,51,65748,1853,639,4
7/4/2020,Virginia,51,65109,1849,716,4
7/3/2020,Virginia,51,64393,1845,658,29
7/2/2020,Virginia,51,63735,1816,532,30
7/1/2020,Virginia,51,63203,1786,416,23
6/30/2020,Virginia,51,62787,1763,598,23
6/29/2020,Virginia,51,62189,1740,453,8
6/28/2020,Virginia,51,61736,1732,489,8
6/27/2020,Virginia,51,61247,1724,677,24
6/26/2020,Virginia,51,60570,1700,624,25
6/25/2020,Virginia,51,59946,1675,432,14
6/24/2020,Virginia,51,59514,1661,520,16
6/23/2020,Virginia,51,58994,1645,529,25
6/22/2020,Virginia,51,58465,1620,471,9
6/21/2020,Virginia,51,57994,1611,551,4
6/20/2020,Virginia,51,57443,1607,650,5
6/19/2020,Virginia,51,56793,1602,555,16
6/18/2020,Virginia,51,56238,1586,463,3
6/17/2020,Virginia,51,55775,1583,444,13
6/16/2020,Virginia,51,55331,1570,445,18
6/15/2020,Virginia,51,54886,1552,380,6
6/14/2020,Virginia,51,54506,1546,637,5
6/13/2020,Virginia,51,53869,1541,658,7
6/12/2020,Virginia,51,53211,1534,564,14
6/11/2020,Virginia,51,52647,1520,470,6
6/10/2020,Virginia,51,52177,1514,439,18
6/9/2020,Virginia,51,51738,1496,487,19
6/8/2020,Virginia,51,51251,1477,570,5
6/7/2020,Virginia,51,50681,1472,1284,12
6/6/2020,Virginia,51,49397,1460,865,7
6/5/2020,Virginia,51,48532,1453,676,8
6/4/2020,Virginia,51,47856,1445,951,17
6/3/2020,Virginia,51,46905,1428,666,21
6/2/2020,Virginia,51,46239,1407,841,15
6/1/2020,Virginia,51,45398,1392,791,17
5/31/2020,Virginia,51,44607,1375,996,5
5/30/2020,Virginia,51,43611,1370,1078,12
5/29/2020,Virginia,51,42533,1358,1132,20
5/28/2020,Virginia,51,41401,1338,1152,57
5/27/2020,Virginia,51,40249,1281,907,45
5/26/2020,Virginia,51,39342,1236,1615,28
5/25/2020,Virginia,51,37727,1208,1483,37
5/24/2020,Virginia,51,36244,1171,495,12
5/23/2020,Virginia,51,35749,1159,799,23
5/22/2020,Virginia,51,34950,1136,813,37
5/21/2020,Virginia,51,34137,1099,1229,25
5/20/2020,Virginia,51,32908,1074,763,33
5/19/2020,Virginia,51,32145,1041,1005,27
5/18/2020,Virginia,51,31140,1014,752,5
5/17/2020,Virginia,51,30388,1009,705,7
5/16/2020,Virginia,51,29683,1002,1011,25
5/15/2020,Virginia,51,28672,977,859,22
5/14/2020,Virginia,51,27813,955,1067,28
5/13/2020,Virginia,51,26746,927,946,36
5/12/2020,Virginia,51,25800,891,730,41
5/11/2020,Virginia,51,25070,850,989,11
5/10/2020,Virginia,51,24081,839,885,12
5/9/2020,Virginia,51,23196,827,854,15
5/8/2020,Virginia,51,22342,812,772,43
5/7/2020,Virginia,51,21570,769,1314,56
5/6/2020,Virginia,51,20256,713,0,0
5/5/2020,Virginia,51,20256,713,764,29
5/4/2020,Virginia,51,19492,684,821,24
5/3/2020,Virginia,51,18671,660,940,44
5/2/2020,Virginia,51,17731,616,830,35
5/1/2020,Virginia,51,16901,581,1055,29
4/30/2020,Virginia,51,15846,552,885,30
4/29/2020,Virginia,51,14961,522,623,30
4/28/2020,Virginia,51,14338,492,804,34
4/27/2020,Virginia,51,13534,458,565,10
4/26/2020,Virginia,51,12969,448,604,12
4/25/2020,Virginia,51,12365,436,770,23
4/24/2020,Virginia,51,11595,413,596,38
4/23/2020,Virginia,51,10999,375,734,26
4/22/2020,Virginia,51,10265,349,636,24
4/21/2020,Virginia,51,9629,325,640,25
4/20/2020,Virginia,51,8989,300,453,23
4/19/2020,Virginia,51,8536,277,483,19
4/18/2020,Virginia,51,8053,258,561,20
4/17/2020,Virginia,51,7492,238,601,30
4/16/2020,Virginia,51,6891,208,389,13
4/15/2020,Virginia,51,6502,195,329,41
4/14/2020,Virginia,51,6173,154,427,5
4/13/2020,Virginia,51,5746,149,473,8
4/12/2020,Virginia,51,5273,141,197,11
4/11/2020,Virginia,51,5076,130,567,9
4/10/2020,Virginia,51,4509,121,468,12
4/9/2020,Virginia,51,4041,109,397,49
4/8/2020,Virginia,51,3644,60,312,-9
4/7/2020,Virginia,51,3332,69,455,15
4/6/2020,Virginia,51,2877,54,241,2
4/5/2020,Virginia,51,2636,52,228,0
4/4/2020,Virginia,51,2408,52,397,6
4/3/2020,Virginia,51,2011,46,305,28
4/2/2020,Virginia,51,1706,18,195,0
4/1/2020,Virginia,51,1511,18,262,-9
3/31/2020,Virginia,51,1249,27,229,1
3/30/2020,Virginia,51,1020,26,131,4
3/29/2020,Virginia,51,889,22,150,5
3/28/2020,Virginia,51,739,17,134,3
3/27/2020,Virginia,51,605,14,2,0
3/26/2020,Virginia,51,603,14,213,5
3/25/2020,Virginia,51,390,9,99,2
3/24/2020,Virginia,51,291,7,37,1
3/23/2020,Virginia,51,254,6,35,0
3/22/2020,Virginia,51,219,6,67,3
3/21/2020,Virginia,51,152,3,37,1
3/20/2020,Virginia,51,115,2,21,0
3/19/2020,Virginia,51,94,2,16,0
3/18/2020,Virginia,51,78,2,11,0
3/17/2020,Virginia,51,67,2,16,1
3/16/2020,Virginia,51,51,1,6,0
3/15/2020,Virginia,51,45,1,3,0
3/14/2020,Virginia,51,42,1,12,1
3/13/2020,Virginia,51,30,0,13,0
3/12/2020,Virginia,51,17,0,7,0
3/11/2020,Virginia,51,10,0,2,0
3/10/2020,Virginia,51,8,0,3,0
3/9/2020,Virginia,51,5,0,3,0
3/8/2020,Virginia,51,2,0,1,0
3/7/2020,Virginia,51,1,0,1,0
7/20/2020,Washington,53,49949,1521,1348,9
7/19/2020,Washington,53,48601,1512,712,3
7/18/2020,Washington,53,47889,1509,663,11
7/17/2020,Washington,53,47226,1498,958,6
7/16/2020,Washington,53,46268,1492,1264,6
7/15/2020,Washington,53,45004,1486,747,21
7/14/2020,Washington,53,44257,1465,719,26
7/13/2020,Washington,53,43538,1439,1357,1
7/12/2020,Washington,53,42181,1438,855,12
7/11/2020,Washington,53,41326,1426,236,0
7/10/2020,Washington,53,41090,1426,721,16
7/9/2020,Washington,53,40369,1410,708,15
7/8/2020,Washington,53,39661,1395,598,10
7/7/2020,Washington,53,39063,1385,546,15
7/6/2020,Washington,53,38517,1370,1049,10
7/5/2020,Washington,53,37468,1360,669,5
7/4/2020,Washington,53,36799,1355,382,2
7/3/2020,Washington,53,36417,1353,496,10
7/2/2020,Washington,53,35921,1343,663,3
7/1/2020,Washington,53,35258,1340,717,7
6/30/2020,Washington,53,34541,1333,505,12
6/29/2020,Washington,53,34036,1321,695,10
6/28/2020,Washington,53,33341,1311,310,0
6/27/2020,Washington,53,33031,1311,542,6
6/26/2020,Washington,53,32489,1305,491,4
6/25/2020,Washington,53,31998,1301,598,7
6/24/2020,Washington,53,31400,1294,622,9
6/23/2020,Washington,53,30778,1285,335,8
6/22/2020,Washington,53,30443,1277,646,6
6/21/2020,Washington,53,29797,1271,331,3
6/20/2020,Washington,53,29466,1268,421,10
6/19/2020,Washington,53,29045,1258,382,12
6/18/2020,Washington,53,28663,1246,393,17
6/17/2020,Washington,53,28270,1229,321,-5
6/16/2020,Washington,53,27949,1234,372,11
6/15/2020,Washington,53,27577,1223,442,3
6/14/2020,Washington,53,27135,1220,215,4
6/13/2020,Washington,53,26920,1216,344,9
6/12/2020,Washington,53,26576,1207,404,9
6/11/2020,Washington,53,26172,1198,232,15
6/10/2020,Washington,53,25940,1183,144,2
6/9/2020,Washington,53,25796,1181,203,13
6/8/2020,Washington,53,25593,1168,529,5
6/7/2020,Washington,53,25064,1163,297,0
6/6/2020,Washington,53,24767,1163,221,3
6/5/2020,Washington,53,24546,1160,547,10
6/4/2020,Washington,53,23999,1150,223,5
6/3/2020,Washington,53,23776,1145,168,6
6/2/2020,Washington,53,23608,1139,336,6
6/1/2020,Washington,53,23272,1133,458,7
5/31/2020,Washington,53,22814,1126,196,0
5/30/2020,Washington,53,22618,1126,241,6
5/29/2020,Washington,53,22377,1120,286,4
5/28/2020,Washington,53,22091,1116,266,10
5/27/2020,Washington,53,21825,1106,287,15
5/26/2020,Washington,53,21538,1091,273,15
5/25/2020,Washington,53,21265,1076,276,7
5/24/2020,Washington,53,20989,1069,249,7
5/23/2020,Washington,53,20740,1062,214,1
5/22/2020,Washington,53,20526,1061,246,7
5/21/2020,Washington,53,20280,1054,170,9
5/20/2020,Washington,53,20110,1045,122,3
5/19/2020,Washington,53,19988,1042,232,22
5/18/2020,Washington,53,19756,1020,242,4
5/17/2020,Washington,53,19514,1016,178,1
5/16/2020,Washington,53,19336,1015,205,7
5/15/2020,Washington,53,19131,1008,270,17
5/14/2020,Washington,53,18861,991,369,14
5/13/2020,Washington,53,18492,977,110,5
5/12/2020,Washington,53,18382,972,210,15
5/11/2020,Washington,53,18172,957,391,18
5/10/2020,Washington,53,17781,939,152,14
5/9/2020,Washington,53,17629,925,152,10
5/8/2020,Washington,53,17477,915,290,12
5/7/2020,Washington,53,17187,903,314,22
5/6/2020,Washington,53,16873,881,639,18
5/5/2020,Washington,53,16234,863,187,17
5/4/2020,Washington,53,16047,846,104,6
5/3/2020,Washington,53,15943,840,560,7
5/2/2020,Washington,53,15383,833,249,4
5/1/2020,Washington,53,15134,829,320,7
4/30/2020,Washington,53,14814,822,324,17
4/29/2020,Washington,53,14490,805,325,13
4/28/2020,Washington,53,14165,792,207,21
4/27/2020,Washington,53,13958,771,214,14
4/26/2020,Washington,53,13744,757,179,14
4/25/2020,Washington,53,13565,743,368,12
4/24/2020,Washington,53,13197,731,216,14
4/23/2020,Washington,53,12981,717,375,21
4/22/2020,Washington,53,12606,696,196,13
4/21/2020,Washington,53,12410,683,155,22
4/20/2020,Washington,53,12255,661,391,24
4/19/2020,Washington,53,11864,637,14,8
4/18/2020,Washington,53,11850,629,371,19
4/17/2020,Washington,53,11479,610,299,22
4/16/2020,Washington,53,11180,588,374,16
4/15/2020,Washington,53,10806,572,95,20
4/14/2020,Washington,53,10711,552,164,27
4/13/2020,Washington,53,10547,525,133,14
4/12/2020,Washington,53,10414,511,187,13
4/11/2020,Washington,53,10227,498,339,15
4/10/2020,Washington,53,9888,483,279,27
4/9/2020,Washington,53,9609,456,511,26
4/8/2020,Washington,53,9098,430,415,21
4/7/2020,Washington,53,8683,409,298,26
4/6/2020,Washington,53,8385,383,400,39
4/5/2020,Washington,53,7985,344,486,26
4/4/2020,Washington,53,7499,318,532,25
4/3/2020,Washington,53,6967,293,381,21
4/2/2020,Washington,53,6586,272,997,22
4/1/2020,Washington,53,5589,250,296,24
3/31/2020,Washington,53,5293,226,113,5
3/30/2020,Washington,53,5180,221,283,12
3/29/2020,Washington,53,4897,209,586,16
3/28/2020,Washington,53,4311,193,541,14
3/27/2020,Washington,53,3770,179,562,27
3/26/2020,Washington,53,3208,152,623,22
3/25/2020,Washington,53,2585,130,116,7
3/24/2020,Washington,53,2469,123,368,13
3/23/2020,Washington,53,2101,110,257,13
3/22/2020,Washington,53,1844,97,189,2
3/21/2020,Washington,53,1655,95,251,12
3/20/2020,Washington,53,1404,83,176,8
3/19/2020,Washington,53,1228,75,202,7
3/18/2020,Washington,53,1026,68,118,14
3/17/2020,Washington,53,908,54,114,6
3/16/2020,Washington,53,794,48,119,6
3/15/2020,Washington,53,675,42,66,2
3/14/2020,Washington,53,609,40,98,3
3/13/2020,Washington,53,511,37,92,5
3/12/2020,Washington,53,419,32,81,3
3/11/2020,Washington,53,338,29,59,5
3/10/2020,Washington,53,279,24,100,2
3/9/2020,Washington,53,179,22,38,3
3/8/2020,Washington,53,141,19,31,3
3/7/2020,Washington,53,110,16,24,4
3/6/2020,Washington,53,86,12,11,1
3/5/2020,Washington,53,75,11,28,0
3/4/2020,Washington,53,47,11,15,1
3/3/2020,Washington,53,32,10,9,4
3/2/2020,Washington,53,23,6,6,3
3/1/2020,Washington,53,17,3,7,2
2/29/2020,Washington,53,10,1,3,1
2/28/2020,Washington,53,7,0,2,0
2/27/2020,Washington,53,5,0,0,0
2/26/2020,Washington,53,5,0,0,0
2/25/2020,Washington,53,5,0,0,0
2/24/2020,Washington,53,5,0,4,0
2/23/2020,Washington,53,1,0,0,0
2/22/2020,Washington,53,1,0,0,0
2/21/2020,Washington,53,1,0,0,0
